Date time;Volume [mV];Light_Level [Ohms];Temperature-DHT [Celsius];Pressure [Hectopascal];Temperature-BMP [Celsius];Relative_Humidity [%];Air_Quality [Ohms];Carbon_Monoxide [Ohms];Nitrogen_Dioxide [Ohms]
22/6/2017 21:13;8.548.387.097;1.236.810.821;3.567.999.935;1.008.838.948;34.06;3.231.000.042;409.151.934;4.679.019.519;3.982.344.026
22/6/2017 21:18;1.408.064.516;1.135.885.456;3.577.499.962;1.008.922.342;34.005;3.214.999.943;407.646.527;4.680.223.536;3.926.092.884
22/6/2017 21:23;9.822.580.645;1.584.948.732;3.562.000.027;1.009.010.258;34;3.232.000.008;4.049.474.012;470.288.796;3.980.805.774
22/6/2017 21:28;9.016.129.032;5.796.932.366;3.553.999.939;1.009.159.464;33.87;3.243.500.023;4.081.687.786;472.859.464;3.972.519.955
22/6/2017 21:33;8.935.483.871;1.227.057.226;3.554.999.943;1.009.164.991;33.87;3.242.500.038;4.088.618.412;4.664.243.475;3.889.797.357
22/6/2017 21:38;8.677.419.355;2.397.003.398;3.539.000.111;1.009.176.043;33.735;32.725;4.102.563.012;4.765.754.849;4.010.061.578
22/6/2017 21:43;8.532.258.065;3.483.349.086;3.541.000.118;1.009.195.636;33.805;3.278.500.061;410.724.281;4.764.112.749;3.994.645.009
22/6/2017 21:48;8.693.548.387;2.014.488.776;3.550.999.985;1.009.201.162;33.895;3.270.999.966;4.103.732.414;4.698.706.314;3.913.144.775
22/6/2017 21:53;9.387.096.774;1.315.252.161;354.100.008;1.009.181.067;33.63;3.286.000.061;4.098.490.563;470.604.185;3.887.924.817
22/6/2017 21:58;8.451.612.903;1.462.826.011;3.525.499.973;1.009.173.029;33.63;3.278.500.042;4.120.104.297;4.772.507.495;3.961.491.825
22/6/2017 22:03;8.322.580.645;2.105.132.144;3.535.000.038;1.009.225.276;33.66;3.247.000.065;411.774.593;4.743.677.781;3.933.075.987
22/6/2017 22:08;9.241.935.484;3.178.408.786;3.546.500.053;1.009.270.992;33.78;3.215.999.908;4.123.603.841;4.656.616.942;3.850.880.092
22/6/2017 22:13;8.725.806.452;5.984.210.474;3.534.500.008;1.009.405.127;33.595;3.210.999.947;413.538.734;4.760.036.596;3.963.322.504
22/6/2017 22:18;9.080.645.161;1.120.134.232;3.499.500.008;1.009.460.389;33.29;3.223.500.023;4.189.384.425;5.055.689.501;4.321.018.176
22/6/2017 22:23;9.129.032.258;1596962.5;3.511.499.882;1.009.437.279;33.44;3.224.500.046;417.145.348;4.878.185.385;4.102.658.087
22/6/2017 22:28;8.467.741.935;5062375;3.515.999.985;1.009.463.905;33.46;3.212.499.905;4.170.275.467;4.875.644.428;4.100.240.286
22/6/2017 22:33;8.435.483.871;9964250;351.099.987;1.009.549.812;33.51;3.219.000.053;4.173.263.887;491.656.055;4.136.295.517
22/6/2017 22:38;8.661.290.323;9.290.369.048;3.506.999.912;1.009.576.438;33.355;3.231.000.004;4.160.757.794;4.900.734.016;4.095.273.918
22/6/2017 22:43;9.306.451.613;4243587.5;3.499.500.008;1.009.590.504;33.335;3.264.500.008;4.132.008.742;4.814.309.344;4.031.304.071
22/6/2017 22:48;8.596.774.194;10220000;3.523.999.996;100.955.785;33.73;3.243.499.985;3.947.183.859;4.514.953.005;3.726.932.351
22/6/2017 22:53;9.725.806.452;10220000;3.535.000.038;1.009.472.948;33.825;3.229.500.008;3.874.694.044;4.391.554.797;3.618.797.814
22/6/2017 22:58;134.516.129;10220000;3.528.499.947;1.009.561.869;33.745;3.251.499.977;3.895.858.514;4.403.757.368;3.626.333.876
22/6/2017 23:03;8.677.419.355;10220000;3.528.500.004;1.009.650.287;33.76;3.256.499.939;3.904.065.823;4.348.459.766;3.567.447.767
22/6/2017 23:08;9.032.258.065;10220000;3.532.000.065;1.009.773.872;33.855;3.258.499.985;3.962.493.683;440.446.745;3.652.353.763
22/6/2017 23:13;8.225.806.452;10220000;3.534.500.027;1.009.924.585;33.8;3.257.499.962;4.000.040.992;4.394.368.932;3.658.284.784
22/6/2017 23:18;9.919.354.839;10220000;3.531.000.042;1.010.196.874;33.78;3.261.500.015;4.015.829.112;4.403.766.975;366.007.886
22/6/2017 23:23;8.806.451.613;10220000;3.543.000.107;101.040.737;33.795;3.237.000.065;4.026.050.908;4.413.356.632;3.680.575.506
22/6/2017 23:28;835.483.871;10220000;3.543.500.099;1.010.537.988;33.83;3.226.500.015;4.052.296.939;4.471.971.523;3.756.080.954
22/6/2017 23:33;9.661.290.323;7.671.414.136;3.536.999.989;1.010.615.857;33.775;3.213.500.004;4.070.128.778;4.475.758.501;3.802.424.186
22/6/2017 23:38;8.080.645.161;10220000;3.521.500.034;1.010.637.962;33.71;3.230.999.985;4.059.768.778;4.448.684.539;3.789.358.578
22/6/2017 23:43;8.161.290.323;10220000;3.525.499.992;1.010.729.897;33.83;3.210.000.038;4.058.085.666;4.495.200.514;3.826.129.434
22/6/2017 23:48;8.806.451.613;10220000;3.527.499.962;1.010.819.822;33.79;3.196.499.968;4.056.328.813;4.472.378.063;3.793.443.836
22/6/2017 23:53;864.516.129;10220000;3.523.000.031;1.010.839.415;33.66;3.201.999.931;4.057.470.561;4.425.853.144;3.759.596.503
22/6/2017 23:58;8.451.612.903;10220000;3.518.500.023;1.010.978.574;33.72;3.221.499.996;4.028.315.697;4.289.516.672;3.589.593.638
23/6/2017 0:03;8.983.870.968;10220000;3.519.000.053;1.010.988.621;33.625;3.235.500.031;4.032.880.672;4.301.571.993;360.647.715
23/6/2017 0:08;8.806.451.613;10220000;3.512.999.916;1.011.123.761;33.64;3.246.000.061;4.062.635.768;4.391.521.215;3.715.749.576
23/6/2017 0:13;8.403.225.806;10220000;3.506.999.893;1.011.202.132;33.63;3.260.499.954;4.089.195.599;4.513.791.165;3.837.122.598
23/6/2017 0:18;8.596.774.194;10220000;3.500.999.985;101.118.706;33.67;3.265.499.973;4.095.001.739;4.514.919.079;3.837.499.719
23/6/2017 0:23;8.080.645.161;10220000;3.502.499.962;1.011.308.636;33.645;3.266.499.996;4.094.426.694;4.483.827.756;3.805.135.316
23/6/2017 0:28;8.629.032.258;10220000;3.501.999.969;1.011.403.083;33.665;3.259.999.847;4.094.428.847;4.430.008.647;375.334.063
23/6/2017 0:33;1.358.064.516;10220000;3.503.499.947;1.011.390.523;33.555;3.254.999.924;4.101.988.002;4.418.517.651;3.779.638.846
23/6/2017 0:38;9.048.387.097;10220000;3.507.499.905;1.011.409.614;33.53;3.242.000.008;4.095.600.367;4.345.123.064;3.701.606.961
23/6/2017 0:43;85;10220000;3.504.999.924;1.011.425.187;33.6;3.243.499.966;4.078.771.937;4.271.001.923;3.598.873.938
23/6/2017 0:48;8.596.774.194;10220000;3.508.999.958;1.011.326.219;33.6;3.229.500.027;4.069.538.869;4.208.424.855;3.525.800.749
23/6/2017 0:53;8.306.451.613;10220000;3.508.999.863;1.011.226.748;33.63;3.214.999.962;4.104.916.916;4.365.004.521;3.753.165.205
23/6/2017 0:58;8.983.870.968;10220000;3.509.999.847;1.011.320.693;33.565;3.212.999.916;4.089.779.212;4.268.500.108;3.609.509.989
23/6/2017 1:03;8.338.709.677;10220000;3.509.999.847;1.011.419.159;33.565;3.205.499.916;4.080.505.664;420.263.339;3.543.854.833
23/6/2017 1:08;8.419.354.839;10220000;3.501.999.969;1.011.532.696;33.605;3.203.499.947;4.097.338.366;4.268.650.858;3.639.242.874
23/6/2017 1:13;85;10220000;3.504.499.931;1.011.636.186;33.58;3.194.499.979;4.115.404.936;4.324.391.949;3.723.287.331
23/6/2017 1:18;8.161.290.323;10220000;3.500.499.992;101.176.379;33.53;3.199.999.943;4.084.584.479;421.922.105;3.584.603.035
23/6/2017 1:23;8.516.129.032;10220000;3.500.999.985;1.011.778.861;33.47;3.197.999.992;4.052.299.045;4.164.785.377;351.472.452
23/6/2017 1:28;8.322.580.645;10220000;3.506.499.901;1.011.881.346;33.505;3.180.999.947;4.060.910.514;4.205.072.701;3.560.992.483
23/6/2017 1:33;85;10220000;3.498.000.031;1.011.948.162;33.53;3.167.999.983;4.060.398.804;4.226.644.316;3.605.253.686
23/6/2017 1:38;8.048.387.097;10220000;3.491.000.061;1.011.957.707;33.465;3.146.999.998;4.081.670.724;4.246.675.719;3.631.581.922
23/6/2017 1:43;8.435.483.871;10220000;3.499.000.015;1.011.978.305;33.5;3.151.000.061;4.088.036.941;4.281.119.954;3.634.419.669
23/6/2017 1:48;8.693.548.387;10220000;3.488.000.107;1.011.961.726;33.425;3.131.499.949;4.097.329.776;4.252.623.071;3.637.708.495
23/6/2017 1:53;8.064.516.129;10220000;3.497.500.038;1.011.897.422;33.41;3.145.500.031;4.095.593.954;4.226.804.251;3.592.365.859
23/6/2017 1:58;8.580.645.161;10220000;3.489.500.141;101.191.601;33.43;3.123.999.987;410.607.123;4.240.084.785;3.627.461.501
23/6/2017 2:03;8.596.774.194;10220000;3.494.000.092;1.011.997.898;33.425;3.135.000.038;4.109.566.527;4.260.906.025;3.622.030.918
23/6/2017 2:08;9.725.806.452;10220000;3.493.500.099;1.012.030.552;33.43;3.127.000.036;4.096.746.151;4.204.279.653;3.555.908.856
23/6/2017 2:13;140;10220000;348.900.013;1.012.072.752;33.465;3.117.000.065;4.111.336.843;4.279.413.173;3.619.952.724
23/6/2017 2:18;8.532.258.065;10220000;3.490.000.153;1.012.112.942;33.4;3.119.000.072;4.115.411.433;4.234.254.906;3.591.965.893
23/6/2017 2:23;8.612.903.226;10220000;3.489.500.141;1.012.157.151;33.28;3.121.500.015;4.100.234.976;4.179.562.771;3.525.898.137
23/6/2017 2:28;8.435.483.871;10220000;3.487.500.095;1.012.250.091;33.37;3.124.500.008;4.101.992.309;4.196.957.643;355.940.592
23/6/2017 2:33;8.483.870.968;10220000;3.490.000.134;1.012.261.646;33.35;3.123.500.004;4.092.094.386;4.145.985.092;3.477.131.147
23/6/2017 2:38;8.419.354.839;10220000;3.491.000.118;1.012.305.855;33.35;311.800.004;4.116.580.847;4.238.510.038;3.612.232.981
23/6/2017 2:43;8.467.741.935;10220000;3.488.500.118;1.012.428.435;33.285;3.123.500.032;4.097.327.622;4.179.500.347;3.540.685.037
23/6/2017 2:48;8.451.612.903;10220000;3.482.999.992;101.250.982;33.28;3.138.499.956;4.083.981.638;4.122.420.817;343.449.012
23/6/2017 2:53;8.467.741.935;10220000;3.486.500.092;1.012.534.939;33.34;3.130.999.937;4.085.719.625;4.123.272.648;3.465.485.198
23/6/2017 2:58;8.532.258.065;10220000;3.479.499.931;1.012.582.163;33.285;3.132.999.954;4.088.036.941;4.102.280.801;3.454.734.157
23/6/2017 3:03;8.274.193.548;10220000;3.473.000.031;1.012.584.675;33.225;3.140.999.966;4.087.457.612;4.108.701.473;3.461.660.277
23/6/2017 3:08;9.596.774.194;10220000;3.471.500.053;1.012.529.915;33.225;3.138.999.958;4.072.422.747;4.102.246.974;3.450.832.004
23/6/2017 3:13;8.290.322.581;10220000;3.475.499.992;1.012.456.568;33.31;3.121.500.044;4.075.885.941;409.579.625;3.438.373.497
23/6/2017 3:18;8.661.290.323;10220000;3.477.499.981;1.012.477.166;33.16;3.107.000.027;406.091.262;4.095.856.631;3.423.931.202
23/6/2017 3:23;8.467.741.935;10220000;3.476.999.969;1.012.502.787;33.23;3.090.999.975;4.045.450.621;4.083.883.225;3.437.486.222
23/6/2017 3:28;8.806.451.613;10220000;34.825;1.012.472.142;33.265;3.076.500.006;4.066.659.228;4.132.204.319;3.471.500.631
23/6/2017 3:33;8.241.935.484;10220000;3.469.500.065;1.012.474.152;33.195;3.081.999.979;4.068.980.757;4.124.931.963;3.479.625.523
23/6/2017 3:38;8.177.419.355;10220000;3.470.000.076;1.012.528.408;33.205;3.056.500.025;4.095.012.436;4.199.306.221;35.691.931
23/6/2017 3:43;8.209.677.419;10220000;346.449.995;1.012.582.163;33.17;3.051.500.006;4.097.334.083;4.164.019.943;352.908.101
23/6/2017 3:49;139.516.129;10220000;3.470.000.076;1.012.556.039;33.165;3.011.499.987;4.129.559.724;4.306.560.153;3.666.415.528
23/6/2017 3:54;9.419.354.839;10220000;3.471.000.061;1.012.525.896;33.12;301.000.001;4.136.550.124;425.611.524;3.623.800.207
23/6/2017 3:59;9.548.387.097;10220000;3.460.499.878;1.012.475.659;32.995;2.998.499.994;4.186.404.875;4.404.012.442;3.832.698.252
23/6/2017 4:04;8.983.870.968;10220000;345.649.992;1.012.456.568;32.99;3.006.000.023;4.153.081.381;4.280.320.841;3.635.786.642
23/6/2017 4:09;9.483.870.968;10220000;3.458.499.908;1.012.451.042;33.095;29.875;4.174.021.167;437.299.533;3.766.641.133
23/6/2017 4:14;8.774.193.548;10220000;3.450.499.992;1.012.437.478;32.94;2.999.499.998;4.178.042.859;4.335.171.509;3.705.536.039
23/6/2017 4:19;8.258.064.516;10220000;3.458.999.863;1.012.442.502;33.115;2.988.999.958;4.171.460.161;4.306.727.758;3.636.953.875
23/6/2017 4:24;8.806.451.613;10220000;3.468.000.031;1.012.452.047;33.08;2.976.999.969;4.169.075.185;4.290.391.701;3.616.542.463
23/6/2017 4:29;8.677.419.355;10220000;3.468.500.042;1.012.497.261;32.995;2.979.999.933;4.162.534.872;4.213.416.091;3.560.140.857
23/6/2017 4:34;8.548.387.097;7151000;3.468.500.042;1.012.498.266;33.065;2.978.499.947;4.162.545.945;4.220.021.214;3.544.797.624
23/6/2017 4:39;8.580.645.161;4678750;3.459.000.015;1.012.619.841;33;2.982.999.983;4.178.686.588;4.300.581.236;3.673.582.977
23/6/2017 4:44;835.483.871;2973750;3.443.500.099;1.012.603.765;32.95;3.010.000.038;4.172.658.204;4.250.110.308;3.576.787.683
23/6/2017 4:49;8.870.967.742;2001900;34.5;1.012.586.684;33;2.999.499.998;4.161.361.226;4.223.373.483;3.567.174.387
23/6/2017 4:54;8.516.129.032;1233026.19;3.445.500.069;1.012.597.234;32.845;3.008.500.004;4.179.245.368;4.300.407.772;3.671.840.778
23/6/2017 4:59;8.580.645.161;9.017.179.487;3.446.000.061;1.012.576.637;32.905;301.050.004;4.172.059.188;4.266.158.141;3.599.743.851
23/6/2017 5:04;8.322.580.645;6.606.604.274;3.440.500.126;101.262.587;32.865;3.023.500.023;4.169.671.986;423.995.708;3.572.184.941
23/6/2017 5:09;8.758.064.516;5.926.004.902;3.444.500.084;1.012.774.071;32.915;302.250.001;4.166.696.889;4.225.001.831;353.475.791
23/6/2017 5:14;8.709.677.419;4.604.906.178;34.5;1.012.797.683;32.815;3.010.000.038;4.161.352.368;4.209.288.085;3.536.093.458
23/6/2017 5:19;8.467.741.935;400.730.445;3.444.000.092;1.012.821.294;32.86;3.020.500.021;4.148.912.795;4.141.957.349;3.452.979.445
23/6/2017 5:24;8.967.741.935;3.143.228.021;3.450.499.992;1.012.875.551;32.925;3.007.000.027;414.655.657;4.183.735.837;3.508.194.432
23/6/2017 5:29;1.498.387.097;2.398.400.996;344.150.013;1.012.968.491;32.89;3.026.999.969;4.152.482.416;4.270.270.732;361.981.207
23/6/2017 5:34;9.048.387.097;1.663.765.266;3.442.000.122;1.013.049.876;32.805;3.033.999.939;4.146.576.352;4.239.153.594;3.615.633.652
23/6/2017 5:39;9.016.129.032;1.422.920.817;3.446.000.042;1.013.116.692;32.85;3.025.500.021;4.099.662.119;4.164.747.663;3.528.613.766
23/6/2017 5:44;9.274.193.548;9.801.660.167;3.443.000.107;10.131.182;32.835;3.026.499.987;4.089.783.495;4.172.243.361;3.548.284.505
23/6/2017 5:49;8.822.580.645;6.733.395.067;3.442.500.114;1.013.119.707;32.85;3.022.499.962;4.086.886.838;4.185.434.661;3.586.986.565
23/6/2017 5:54;8.596.774.194;484.952.002;3.433.500.023;1.013.134.276;32.71;3.035.499.973;4.098.490.563;4.192.088.667;360.456.145
23/6/2017 5:59;8.419.354.839;4.269.693.766;3.439.500.141;1.013.183.006;32.755;3.018.999.987;409.387.109;4.229.653.151;3.621.304.365
23/6/2017 6:04;8.935.483.871;3.606.688.636;3.440.500.145;1.013.201.594;32.775;3.005.000.019;41.130.987;4.265.362.401;3.697.723.835
23/6/2017 6:09;8.903.225.806;4.304.649.408;3.437.500.095;1.013.273.937;32.865;300.250.001;413.185.945;4.286.468.779;373.115.844
23/6/2017 6:14;9.080.645.161;344.791.451;3.429.999.962;1.013.277.453;32.715;2.997.999.992;4.143.689.145;4.316.282.798;3.759.717.227
23/6/2017 6:19;9.193.548.387;3.259.355.858;342.949.995;1.013.320.155;32.69;2.996.999.989;4.103.168.136;4.295.589.625;3.734.814.405
23/6/2017 6:24;8.822.580.645;2.706.778.732;3.432.999.992;1.013.330.203;32.72;2.996.999.989;4.043.227.836;4.281.246.943;3.704.326.485
23/6/2017 6:29;9.080.645.161;2.052.396.572;3.431.499.958;1.013.365.369;32.745;2.985.999.985;4.032.997.524;4.259.072.289;3.700.867.299
23/6/2017 6:34;8.870.967.742;1.892.627.511;3.435.000.019;1.013.426.157;32.765;2.983.999.987;4.041.427.184;4.220.874.498;3.641.990.225
23/6/2017 6:39;8.758.064.516;1.916.809.787;3.441.500.111;1.013.431.181;32.755;2.960.000.038;406.496.357;4.224.152.229;3.639.737.241
23/6/2017 6:44;8.935.483.871;1.827.929.675;3.436.500.072;1.013.406.564;32.705;2.972.000.008;4.087.470.474;4.223.369.845;3.654.700.839
23/6/2017 6:49;8.564.516.129;1.448.373.518;3.433.500.004;101.345.429;32.68;2.977.499.962;4.102.565.166;4.217.494.053;363.544.288
23/6/2017 6:54;9.177.419.355;126.535.997;3.427.000.008;1.013.516.585;32.605;2.977.000.017;4.105.892.768;433229.05;3.809.101.961
23/6/2017 6:59;8.758.064.516;9.968.345.346;3.408.499.985;101.354.723;32.53;2.992.499.971;4.015.847.682;4.561.923.221;4.093.773.364
23/6/2017 7:04;1.166.129.032;7.064.049.404;3.400.499.992;1.013.568.832;32.515;2.996.999.998;3.996.729.032;4.626.575.272;417.117.541
23/6/2017 7:09;170;8.038.905.398;3.386.999.989;1.013.664.786;32.275;3.015.999.985;2.997.748.417;3.650.459.479;3.971.556.935
23/6/2017 7:14;935.483.871;790.769.592;3.397.000.046;101.368.237;32.39;3.016.000.032;2.841.808.388;3.636.284.657;3.772.275.293
23/6/2017 7:19;9.048.387.097;8.485.361.547;3.398.500.023;1.013.717.536;32.31;3.013.500.023;3.337.189.883;4.179.766.382;4.050.275.525
23/6/2017 7:24;9.725.806.452;9.261.511.534;3.392.500.114;1.013.763.252;32.275;2.995.499.983;367.307.436;4.486.014.976;419.705.983
23/6/2017 7:29;1.119.354.839;1.246.520.688;3.306.000.118;1.013.867.747;32.22;3.155.999.985;3.759.573.057;4.428.278.967;3.999.347.831
23/6/2017 7:34;8.516.129.032;1.129.938.151;338.550.005;1.013.890.856;32.22;3.007.000.027;3.849.343.852;4.484.885.134;4.025.590.845
23/6/2017 7:39;8.532.258.065;1.177.906.807;3.389.500.141;1.013.878.297;32.355;3.014.000.044;3.881.697.342;4.376.220.345;3.837.080.011
23/6/2017 7:44;9.096.774.194;917.011.325;339.300.005;1.013.908.942;32.39;3.026.500.006;3.918.410.284;433.481.879;3.744.282.767
23/6/2017 7:49;9.161.290.323;5.947.529.283;3.393.000.107;1.013.871.264;32.28;3.022.500.029;4.007.948.347;4.494.319.363;3.903.511.531
23/6/2017 7:54;8.774.193.548;7.718.435.823;3.387.000.084;1.013.954.156;32.23;3.019.500.027;4.074.177.609;465.382.903;4.048.573.159
23/6/2017 7:59;8.919.354.839;9.727.633.507;3.384.500.027;1.014.013.436;32.205;3.026.499.996;4.125.992.562;4.729.994.201;4.115.402.858
23/6/2017 8:04;9.403.225.806;9.065.649.669;3.381.499.958;1.014.029.512;32.285;3.033.999.949;4.137.155.635;4.654.809.276;400.779.637
23/6/2017 8:09;9.112.903.226;8.555.557.223;3.381.499.958;1.014.018.963;32.17;303.199.996;4.173.845.137;4.762.693.467;4.135.395.658
23/6/2017 8:14;9.129.032.258;9.254.884.969;3.384.500.027;1.014.137.524;32.2;3.027.499.971;416.849.172;4.658.671.259;3.981.204.773
23/6/2017 8:19;9.032.258.065;7.555.206.298;3.382.999.992;101.419.379;32.175;3.049.499.998;4.109.805.834;4.443.254.391;3.678.921.167
23/6/2017 8:24;8.806.451.613;640.700.255;3.398.000.031;101.423.398;32.45;3.081.999.998;3.916.990.935;3.978.954.375;3.159.189.683
23/6/2017 8:29;8.709.677.419;6.008.002.522;3.409.499.855;1.014.361.082;32.535;3.097.999.992;3.830.641.353;3.804.362.018;2.955.820.252
23/6/2017 8:34;864.516.129;4.391.553.028;3.413.499.928;1.014.293.261;32.615;3.108.500.032;3.784.084.863;3.704.329.591;2.825.231.812
23/6/2017 8:39;1.048.387.097;4.727.041.393;3.422.000.046;101.438.821;32.68;3.107.500.029;3.741.326.508;3.650.444.647;2.767.325.784
23/6/2017 8:44;1.461.290.323;4.963.159.015;3.421.500.053;1.014.401.272;32.685;3.122.000.008;3.715.008.786;3.662.849.017;2.741.887.732
23/6/2017 8:49;9.241.935.484;5.431.255.414;3.431.999.969;1.014.499.236;32.68;3.106.500.025;3.711.426.589;3.603.553.513;2.698.502.904
23/6/2017 8:54;8.709.677.419;5.672.108.063;3.432.499.981;1.014.544.952;32.725;3.091.999.969;3.729.408.781;3.654.695.221;2.689.819.624
23/6/2017 8:59;8.806.451.613;4.609.951.541;3.441.000.137;1.014.487.178;32.805;3.072.500.029;3.744.913.683;3.687.643.192;2.687.162.689
23/6/2017 9:04;8.516.129.032;4.048.578.273;343.550.005;1.014.471.605;32.745;3.073.999.977;37.438.769;3.635.413.629;2.654.894.933
23/6/2017 9:09;8.951.612.903;4.008.547.593;3.438.000.107;1.014.524.857;32.74;3.073.999.987;3.748.542.423;3.606.379.789;2.628.305.066
23/6/2017 9:14;8.596.774.194;4.298.399.724;3.434.000.015;101.460.373;32.78;30.75;375.113.438;3.605.711.809;2.618.695.592
23/6/2017 9:19;8.983.870.968;519.665.186;3.436.000.061;1.014.618.801;32.755;3.077.999.954;3.751.654.585;3.608.541.105;2.609.113.248
23/6/2017 9:24;8.483.870.968;5.796.502.707;3.439.500.141;1.014.727.315;32.775;3.067.500.048;3.745.432.074;3.555.986.024;258.697.682
23/6/2017 9:29;8.580.645.161;4.729.023.979;3.440.000.153;1.014.743.893;32.695;3.067.000.065;375.113.438;3.553.874.791;2.581.315.789
23/6/2017 9:34;9.161.290.323;4.105.839.105;3.436.500.072;1.014.794.131;32.785;3.071.000.032;3.749.579.206;3.544.858.449;2.570.068.346
23/6/2017 9:39;8.451.612.903;3.692.466.441;3.438.500.118;1.014.765.496;32.83;3.068.500.052;3.757.376.829;3.562.216.981;256.445.993
23/6/2017 9:44;9.016.129.032;3.827.561.955;3.425.999.985;1.014.862.957;32.965;3.081.999.931;3.754.775.809;3.537.252.114;2.552.719.293
23/6/2017 9:49;8.596.774.194;3.964.368.196;3.428.499.947;1.014.911.687;32.875;3.085.499.945;3.753.215.197;3.535.842.201;2.541.636.029
23/6/2017 9:54;8.387.096.774;3.131.317.586;3.427.999.954;1.014.900.133;33.05;3.076.499.977;3.761.538.462;3.545.540.628;2.539.182.079
23/6/2017 9:59;9.193.548.387;3.411.221.436;3.430.999.947;1.014.893.602;33.07;3.071.500.053;3.756.336.421;3.520.704.451;2.527.586.207
23/6/2017 10:04;8.580.645.161;3.778.542.943;3.430.499.954;1.014.925.754;33.12;3.068.500.071;3.752.694.993;344.982.311;2.502.257.755
23/6/2017 10:09;8.774.193.548;3.570.907.884;3.442.000.122;1.015.018.192;33.135;305.250.001;3.749.586.456;3.459.953.535;2.493.261.139
23/6/2017 10:14;7.870.967.742;3.300.370.483;3.444.000.092;1.014.959.916;33.205;3.042.999.973;3.756.336.421;3.466.698.382;2.491.467.577
23/6/2017 10:19;8.532.258.065;3.037.492.321;345.699.995;1.014.912.692;33.28;301.550.004;3.755.296.013;3.460.589.053;2.482.560.772
23/6/2017 10:24;1.519.354.839;3.612.663.615;3.471.500.053;1.014.923.745;33.27;30;3.753.224.259;3.471.027.434;2.488.539.355
23/6/2017 10:29;8.806.451.613;3.241.400.054;3.467.499.981;1.014.937.309;33.3;3.001.000.004;3.746.996.292;341023.27;2.470.745.417
23/6/2017 10:34;8.580.645.161;3.954.736.689;3.486.500.053;1.015.028.741;33.285;2.982.499.943;3.767.802.775;3.453.159.314;2.473.694.223
23/6/2017 10:39;8.709.677.419;3.596.954.144;3.473.500.023;1.015.010.153;33.31;299.749.999;3.750.625.052;3.416.908.436;246.779.661
23/6/2017 10:44;8.338.709.677;3.582.818.393;348.900.013;1.014.990.058;33.3;2.976.000.013;3.758.424.506;3.414.933.279;2.464.281.951
23/6/2017 10:49;8.193.548.387;3.482.797.798;3.490.000.153;1.014.945.849;33.36;2.975.499.992;3.756.338.234;3.412.856.708;2.456.666.858
23/6/2017 10:54;8.193.548.387;3.446.466.554;3.491.500.111;1.014.957.404;33.39;29.8;3.770.412.906;3.420.881.352;2.456.081.081
23/6/2017 10:59;8.403.225.806;3.279.690.208;3.499.000.015;1.015.050.344;33.44;2.997.000.008;3.773.550.558;3.427.574.918;2.456.081.081
